Unique ID = 	Higgins00010224Public	City = 	NRA	Area = 	Chicago	Business Name = 	Ajinomoto Foods North America	Business Website = 	http://www.ajinomotofoodservice.com	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Ajinomoto Foods North America makes it easy to menu the flavors of the world with premium frozen appetizers, handhelds, entrees, and sides. With trusted industry brands that save time and labor, our products meet the needs of every operation. With products in the Appetizer, Latin/Mexican, Asian, and Chili categories, we offer a wide breadth of diverse products, flavors and platforms that serve an extensive range of operators and consumers."								
Unique ID = 	Higgins00010297Public	City = 	NRA	Area = 	Chicago	Business Name = 	Kraft Heinz Company	Business Website = 	https://www.kraftheinz-foodservice.com/	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"KRAFT HEINZ AWAY FROM HOME Taste, Flavor, Experience! Kraft Heinz Away From Home (AFH) is the foodservice division of the Kraft Heinz Company. At AFH we stand by our mission to grow with taste, flavor, and experience wherever people eat. We aim to be trusted partners, supporting large and small businesses across the US in their pursuit to provide patrons with the brands and products they love. The Kraft Heinz Company is the third-largest food and beverage company in North America and the fifth-largest food and beverage company in the world, with eight $1 billion+ brands. A globally trusted producer of delicious foods, The Kraft Heinz Company provides high quality, great taste and nutrition for all eating occasions whether at home, in restaurants or on the go."								
Unique ID = 	Higgins00010298Public	City = 	NRA	Area = 	Chicago	Business Name = 	Kwick Cool	Business Website = 	http://www.kwickcool.com	Business Type = 	*Industry: Retail Sales	Offering = 	"Kwick Cool is a leading refrigeration manufacturer specializing in high-quality, custom-manufactured products for the restaurant and hotel industry. Our product line, which has garnered nine Kitchen Innovation awards over the past five years, prioritizes sustainability, energy efficiency, and precise temperature control. Our pioneering efforts began with our innovative coils, which feature a robust stainless steel exterior, are simple to install and maintain, and include high-efficiency blowers and a digital temperature control system to maintain safe product temperatures consistently. In 2024, Kwick Cool was honored with two additional Kitchen Innovation awards. The first was for our pizza prep table that incorporates our advanced Cool-Pac technology, designed to prevent coil freezing even in the busiest and hottest kitchen environments. The second award celebrated our groundbreaking patented auxiliary temperature sensor. TempTec Solutions, a subsidiary of Kwick Cool Inc. owns and manages the auxilliary sensor business. This affordable, stainless steel sensor is able to mimic the interior temperature of food, significantly reducing compressor cycle times�by nearly 50%�and cutting energy consumption by up to 40%. Its easy installation and significant cost savings make it an..."								
Unique ID = 	Higgins00010299Public	City = 	NRA	Area = 	Chicago	Business Name = 	Lab2Fab	Business Website = 	http://lab2fab.com/	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Engineering food service with the same rigor that put rockets in space, electric vehicles on every road, and robots in kitchens. Our key automation includes: FryBot, PizzaBot, SpiceBot & Skyflo"								
Unique ID = 	Higgins00010300Public	City = 	NRA	Area = 	Chicago	Business Name = 	Lantmannen Unibake USA	Business Website = 	http://www.UnibakeUSA.com	Business Type = 	Bakery	Offering = 	"Bakery manufacturer of Euro-Bake artisan breads and Schulstad gourmet pastries. Turn to us for labor saving solutions, such as par-baked and fully-baked breads or gourmet freezer-to-oven pastries."								
Unique ID = 	Higgins00010301Public	City = 	NRA	Area = 	Chicago	Business Name = 	Lee Kum Kee	Business Website = 	https://usa.lkk.com/	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"A groundbreaking discovery in culinary history, Lee Kum Kee invented a primary condiment in Chinese cuisine back in 1888. Since the conception of Oyster Flavored Sauce we've broadened our product scope and upheld our reputation of being the global leader in authentic Asian sauces and ingredients for over a century. Our global presence is advantageous, providing constant insight on international food trends and facilitating new product development. Our product scope includes: Oyster Sauce / Soy Sauce / Hoisin Sauce / Sesame Oils / Chili Sauce / Ready Sauce / Convenience Sauce / Dressings & Vinegar / Soup Bases / Powders Lee Kum Kee offers a variety of foodservice packaging from to-go packs, table top and back of house options. With a maintained GFSI BRC Audit Grade ""A"", Lee Kum Kee is a brand known for quality and trust worldwide."								
Unique ID = 	Higgins00010302Public	City = 	NRA	Area = 	Chicago	Business Name = 	Libbey LLC	Business Website = 	http://www.libbey.com	Business Type = 	Alcoholic Beverage Manufacturing	Offering = 	"Since 1818, Libbey has been the vanguard of artistry and innovation in glassmaking. From our roots in Toledo, Ohio, to our place as a worldwide total tabletop leader, we continue to empower chefs, mixologists and home entertainers to craft moments that matter with beautiful and durable tabletop products. More U.S. foodservice operators� tabletop investment dollars are trusted to Libbey than to any other brand."								
Unique ID = 	Higgins00010303Public	City = 	NRA	Area = 	Chicago	Business Name = 	Lineup.ai	Business Website = 	www.lineup.ai	Business Type = 	AI	Offering = 	"Lineup.ai offers a comprehensive solution to elevate operational efficiency, optimize workforce management, and boost profitability. Lineup.ai integrates cutting-edge artificial intelligence and advanced analytics into its platform, delivering features that redefine how restaurants operate. Features: Automated Scheduling Lineup.ai streamlines workforce management through automated AI scheduling to ensure optimized schedules that align with your restaurant's needs. Sales Forecasting Leveraging robust predictive analytics, Lineup.ai delivers automated and dynamic customized sales forecasts for each of your locations. By analyzing historical data and other critical factors, the platform provides actionable insights for informed decision-making. Labor Forecasting Lineup.ai's labor forecasting functionality prevents overstaffing or understaffing by aligning work schedules with predicted demand. The result is efficient cost management and optimal service quality. Managing labor as a percentage of sales is easy and transparent. Menu Item Forecasting Lineup.ai introduces menu item forecasting. This feature predicts the sales volume of specific menu items, allowing restaurants to optimize inventory, reduce waste, and keep guests coming back for their favorites. Shift Notes Lineup.ai's Shift Notes feature fosters efficient information sharing from managers to team members so they show up informed and prepared for their shifts. Mobile Accessibility Stay connected on the go with Lineup.ai's mobile app. Employees can submit availability and PTO requests, swap shifts, and view their schedules from anywhere, ensuring flexibility and information sharing in a fast-paced environment. Advanced Analytics Lineup.ai's analytics go beyond basic with detailed insights into sales patterns, labor target performance, and menu item popularity, enabling data-driven decision-making for sustained business growth. Integrations Lineup.ai integrates with many popular POS, Data Management, HR, and Reservation Management platforms for a cohesive ecosystem. Customization Recognizing the diversity of restaurant operations, Lineup.ai offers customizable configurations, and all forecasts are based on individual locations. Benefits Efficiency: Lineup.ai minimizes the time spent on manual tasks, allowing managers to focus on delivering exceptional dining experiences. Cost Control: Lineup.ai contributes to efficient cost management and increased profitability by aligning scheduling with demand and optimizing inventory. Employee Satisfaction: Employees are empowered with predictable schedules, reducing last-minute changes, and fostering a positive work environment. Strategic Decision-Making: With accurate forecasts and analytics, Lineup.ai enables strategic decision-making, positioning restaurants for success in a competitive industry. Lineup.ai is a strategic partner for restaurants seeking to thrive in today's competitive landscape, setting the stage for sustained"								
Unique ID = 	Higgins00010304Public	City = 	NRA	Area = 	Chicago	Business Name = 	Liquid I.V.	Business Website = 	https://liquid-iv.com/	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Liquid I.V. is a wellness company based in Los Angeles, CA, created to fuel life's adventures. The product line features great-tasting, non-GMO electrolyte drink mixes made in the USA utilizing Cellular Transport Technology (CTT)� to enhance rapid absorption of water and other key ingredients into the body. As a purpose-driven brand, giving back is at the core of Liquid I.V.�s DNA, to date we�ve donated over 36 million servings to people in need around the globe. We are committed to donating a total of 150 million servings over the next 10 years. Liquid I.V. is available online and in-store at retailers across the United States. The Hydration Multiplier, Liquid I.V.�s hero product, is available in a variety of core flavors including Lemon Lime, Strawberry, Concord Grape, Golden Cherry, Passion Fruit, and more. To learn more, visit www.liquid-iv.com and follow @liquidiv on Instagram, TikTok, Facebook, and Twitter."								
Unique ID = 	Higgins00010305Public	City = 	NRA	Area = 	Chicago	Business Name = 	Manitowoc	Business Website = 	http://www.manitowocice.com	Business Type = 	AC & Heating	Offering = 	"Manitowoc Ice has built its reputation on developing the most innovative and reliable ice solutions for the foodservice industry. In the restaurant and hospitality business, it can seem like every day brings a new set of obstacles and complications. From maintenance to production, it�s no small task to keep every aspect of the organization up and running well � especially when you�re charged with overseeing the entire operation. At Manitowoc, we know that simplifying even one part of the enterprise can make a profound improvement on the rest of the business. That�s why we�re dedicated to providing more opportunities for an effortless workflow in your kitchen, harnessing our thoughtful engineering and expertise for streamlined designs and functionality. To provide these practical strategies for your challenges, we�ve curated our extensive portfolio towards deliberate diversity and versatility. From modular systems to remotely-controlled units, we�re constantly innovating our intuitive designs to help your business realize its full potential. Our customized solutions provide much more than just temporary enhancements. Backed by decades of experience in the industry, our products are relentlessly reliable, built to last and withstand the daily pressures of foodservice demands. And that�s the same dependability reflected in our own strong support network, providing the consistent service you need at every stage of your business. So, no matter how complex your establishment, you can depend on Manitowoc to provide that unparalleled simplicity, usability, and effortlessness to your operation � every day. For more information, visit www.manitowocice.com"								
Unique ID = 	Higgins00010306Public	City = 	NRA	Area = 	Chicago	Business Name = 	Matrix Pack S.A.	Business Website = 	https://www.matrixpack.com/en	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Matrix Pack is a leading global provider of 3D Fiber Packaging Products and Solutions. We work closely with key global brands, driving change in multiple sectors, including QSRs, FMCG, Food Service, and Industrial applications. With state-of-the-art production units, and a network spanning over 60 countries, we aspire to simplify sustainable food packaging and ensure seamless efficiency for our customers and partners. Main Product and SolutionGroups Short life applications � 3D Fiber & Bioresin - Plant based Tableware (plates, clamshells, bowls, containers) - Lids - Paper drinking straws (spiral and continuous stream) - Bioresin drinking straws (PHA, PLA or Cellulose Acetate) Long life applications � 3D Fiber - Ice Cream & Yogurt pots - Butter & Margarine containers - Protein trays - Coffee pods and inserts - Packaging inserts"								
Unique ID = 	Higgins00010307Public	City = 	NRA	Area = 	Chicago	Business Name = 	"MIDA ECO-FRIENDLY PRODUCT CO.,LTD"	Business Website = 	www.fsmida.com	Business Type = 	Caterer	Offering = 	"MIDA is an enterprise integrating industry and trade, which is always focus on environmentally friendly packaging and sustainable development. Our factory covers land area of 38 acres with 20 acres construction area, producing and selling disposable biodegradable food plates, food containers, food bowls, to-go sushi containers, take out bowls, trays and various tableware. Our products are freezer safe and microwave oven safe, it is been widely used in kinds of food-service. The technology in the production is pulp molded. Pulp is a fiber material made from sugarcane bagasse and bamboo fiber. Transforming fiber into products through the fully automatic machines is giving them a new life as raw materials, becoming practical disposable tableware in the canteens and restaurants, helping food-service operators build sustainable, successful businesses. Sugarcane fiber is an excellent replacement for paper products, as well as, Styrofoam and plastic packages. Our products are certificated by BPI, OK COMPOST, ISO9001, FDA, FSC etc., exported to worldwide like America, European countries, middle east countries, Australia, Japan, Korea, etc."								
Unique ID = 	Higgins00010308Public	City = 	NRA	Area = 	Chicago	Business Name = 	Middleby Corp.	Business Website = 	http://www.middleby.com	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Middleby is a world leader in developing advanced innovation and solutions for commercial, residential, and industrial foodservice. We are proud to not only serve our customers and partners, but also connect with our communities through philanthropic engagement, sustainable initiatives and more. We want to set the standard for tomorrow, with a goal of serving excellence today."								
Unique ID = 	Higgins00010309Public	City = 	NRA	Area = 	Chicago	Business Name = 	Modisoft	Business Website = 	www.modisoft.com	Business Type = 	POS	Offering = 	"Modisoft is your partner in POS and payment solutions, offering cost-effective systems with features that scale and adapt to your business. Our product lineup includes a seamless back office for comprehensive restaurant management and Cartzie, a loyalty app that helps you track and reward your clients using up-to-date technology. We're committed to nurturing restaurant communities and helping them thrive!"								
Unique ID = 	Higgins00010310Public	City = 	NRA	Area = 	Chicago	Business Name = 	"Myterra, Inc"	Business Website = 	https://myjinka.com/	Business Type = 	Specialty Food(Seafood)	Offering = 	"Fabulous, Flavor-Full & Fish-Free! All Jinka products start with fresh (not frozen) plant-based ingredients and are minimally processed in small batches�the result is mouthwatering seafood flavors & satisfying textures without fishy taste or odor. We can't wait to see you at our booth to try our plant-based tuna, crab poppers, and calamari!"								
Unique ID = 	Higgins00010311Public	City = 	NRA	Area = 	Chicago	Business Name = 	National Restaurant Association	Business Website = 	http://www.restaurant.org	Business Type = 	*Industry: Food & Hospitality	Offering = 	"The National Restaurant Association is the leading business association for the restaurant industry, which comprises nearly 1 million restaurant and foodservice outlets and a workforce of 15 million employees. Together with 52 State Associations, the National Restaurant Association serves every restaurant through training and education, trends and insights, advocacy, and community building. The Association offers premier educational resources and programs to help attract and develop a strong workforce, as well as ServSafe, the restaurant industry's most trusted food safety training and certification program. View our full schedule of sessions in the My Show Planner. Plus, schedule an appointment to find apprenticeship solutions for your business."								
Unique ID = 	Higgins00010312Public	City = 	NRA	Area = 	Chicago	Business Name = 	Newton CFV	Business Website = 	www.newtoncfv.com	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Newton�s patented CFV TM technology provides accurate and cost-effective flow, pressure and ratio control for applications across several industries. Globally recognized Equipment Manufacturers, Beverage Suppliers, Convenience Store Chains and Restaurants have integrated CFV technology into existing and new equipment to replace ceramics, PRV controls and other flow controls across the beverage dispensing and oven segments."								
Unique ID = 	Higgins00010313Public	City = 	NRA	Area = 	Chicago	Business Name = 	Nimble Accounting LLC	Business Website = 	http://www.nimbleaccounting.com/	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Nimble serves all your bookkeeping needs with accuracy and quick turn around time, right from the inception so you can focus on your business."								
Unique ID = 	Higgins00010314Public	City = 	NRA	Area = 	Chicago	Business Name = 	No Meat Factory	Business Website = 	nomeatfactory.com	Business Type = 	Specialty Food(Meat)	Offering = 	"No Meat Factory is a full service manufacturer making planet friendly - plant proteins. We work with startups and large CPG companies to bring innovative plant-based foods to market. As a trusted partner, we utilize our extensive experience and technologies to create a seamless production journey from initial product and flavor development through to manufacturing and final packaging. Our chef inspired taste engineers source the best ingredients at the best price to deliver delicious high quality plant-based foods to consumers. We have two production facilities, one in Canada and one opening in the US, both have convenience line and extrusion capabilities to manufacture plant-based chicken, beef, seafood, deli and whole veggie products in a variety of shapes and sizes. Visit booth 2291 for delicious samples and learn more about our newest US production facility. We look forward to meeting you!"								
Unique ID = 	Higgins00010315Public	City = 	NRA	Area = 	Chicago	Business Name = 	Oatly	Business Website = 	https://us.oatly.com	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Our sole purpose as a company is to make it easy for people to turn what they eat and drink into personal moments of healthy joy, without recklessly taxing the planet's resources in the process. Oatly was founded back in the 1990's and is based on Swedish research from Lund University. The company's patented enzyme technology copies nature's own process and turns fiber rich oats into nutritional liquid food that is perfectly designed for humans. Today, the Swedish company remains independent and dedicated to upgrading the lives of individuals and the general well being of the plant through a lineup of original oat drinks, oatgurts, soft serve and non-dairy frozen desserts. The company operates out of the southern region of Sweden with headquarters in Malmo, and U.S. headquarters in New York City. The Oatly brand is available in more than 20 countries throughout Europe and Asia."								
Unique ID = 	Higgins00010316Public	City = 	NRA	Area = 	Chicago	Business Name = 	Oggi Foods Inc.	Business Website = 	oggifoods.com	Business Type = 	Specialty Food(Fruit/Vegetables)	Offering = 	"OGGI Foods has revolutionized gourmet, gluten-free Italian pizza. Our origins lie in Naples, Italy � the city that set the gold standard for pizza and pasta. Using our Neapolitan roots and recipes, we successfully created traditional Italian flavors using the finest gluten-free and GMO-free ingredients. Each crust is hand stretched and stone baked, for a truly authentic experience. OGGI Foods makes incomparable frozen products that are delicious, nutritious, and all-natural. Our gluten-free crusts have won multiple awards thanks to their rising air pockets � a first of its kind in the industry. By combining Italian tradition and modern innovation, OGGI Foods has created the best gluten-free pizza on the market!"								
Unique ID = 	Higgins00010317Public	City = 	NRA	Area = 	Chicago	Business Name = 	OilChef	Business Website = 	http://www.oilchef.com	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"OiL Chef can double the life of your cooking oil in deep fryers and cook your food faster - much faster - and crispier in your deep fryers using less energy! Our award-winning technology voted the "" Best Kitchen Innovation 2023"", is made in America. Full 3 year warranty."								
Unique ID = 	Higgins00010318Public	City = 	NRA	Area = 	Chicago	Business Name = 	Parapet Studios LLC	Business Website = 	https://www.parapetstudios.com	Business Type = 	Entertainment/Party	Offering = 	"Parapet provides three separate services to restaurant operators. We have the endorsement of KFC's largest franchisee KBP Foods at over 750 restaurants as well as all current franchisees on the KFC Tech Committee. Here�s what we offer: Check: a task management system with all the bells and whistles, and to be blunt, it blows the competition away! Check can run on any web-enabled device, has more features and functionality, is easy to use, and�best of all�it�s inexpensive! Unlike other options out there, you can build as many lists as you want, have as many users as you need, and build both in-restaurant or above-restaurant lists. It scales beautifully to accommodate extremely large companies but works just as well for single restaurant operators. Making it more inviting to the serial franchisees, Check also works painlessly across multiple brands. $10/month per location. InSight : a one-stop-shop for all things reporting. The objective of InSight is to work as a collection service for all of the various data involved in restaurant operations and help make that data easy to view and scale to the end-users� needs. It comes with many pre-built reports but is easy to customize for operators with a built-in report editing tool. InSight also works as a bridge between various systems�translating data from one system to the next e.g., timekeeping to payroll or BOH to accounting software, etc. We also offer free report customizations. $27.49/month per location. Overseer: a loss prevention tool with an emphasis on prevention. Overseer not only allows users to quickly identify and investigate suspicious behavior but also helps establish loss prevention routines that will help keep employees honest. It also integrates with different camera systems with no added cost. $15/month per location We always offer free trials of our services and never charge set up fees or try to lock our subscribers in with contracts. We do offer discounted bundling options for subscribers of multiple tools!"								
Unique ID = 	Higgins00010319Public	City = 	NRA	Area = 	Chicago	Business Name = 	Popmenu	Business Website = 	popmenu.com	Business Type = 	AI	Offering = 	"As a leader in restaurant technology, Popmenu is on a mission to make profitable growth easy for all restaurants. Digital marketing, online ordering and on-premise technologies headline a powerful product suite infused with artificial intelligence (AI), automation, and deep data on guest preferences. The company consolidates tools needed to engage guests, serving as a digital control center for more than 10,000 independent restaurants and hospitality groups in the US, UK, and Canada. For more information, visit popmenu.com."								
Unique ID = 	Higgins00010320Public	City = 	NRA	Area = 	Chicago	Business Name = 	Prime Roots	Business Website = 	www.primeroots.com	Business Type = 	Specialty Food(Meat)	Offering = 	Prime Roots is a plant-based meat company crafting sustainable deli meat and charcuterie. Prime Roots crafts delicious sustainable plant-based deli meat and charcuterie you can feel good about eating.								
Unique ID = 	Higgins00010321Public	City = 	NRA	Area = 	Chicago	Business Name = 	RAK Porcelain USA	Business Website = 	https://www.rakporcelain.com/us-en	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"RAK Porcelain specializes in the crafting, manufacturing and supply of exquisite quality Porcelain tableware catering to the International HORECA Industry. Headquartered in the emirate of Ras Al Khaimah - United Arab Emirates. Our production facility spans an impressive 100,000 square meters equipped with state-of-the-art machinery capable of producing 28 million pieces of high alumina porcelain tableware and top shelf d�cor accessories annually. Our core operable divisions are situated in Luxembourg (Europe), New York (US) and UAE which function via a robust distribution network spanning across 5 continents reaching over 165 countries. The company�s easy to reach distribution strategy has resulted in synergized partnerships with leading hotel chains, world class restaurants and business giants of the catering segment. Being one of the fastest growing porcelain tableware enterprises, our products today serve as a canvas for Chef creativity in more than 40,000+ starred hotels, international airline, premium cruise liners, convention centers, stadiums who proudly endorse us in various segments of the HORECA industry. RAK Porcelain USA is a one stop tabletop solution provider for hospitality leaders, culinary professionals and epicureans across North America. Partnering with glassware giants Stolzle USA and flatware veterans SOLA The Nederlands; we serve inspiration and innovation for myriad tablescapes."								
Unique ID = 	Higgins00010322Public	City = 	NRA	Area = 	Chicago	Business Name = 	Rana Meal Solutions LLC	Business Website = 	giovanniranafs.com	Business Type = 	*Industry: Food & Hospitality	Offering = 	"Over half a century later, and the Rana family is still guided by the same principles:  creativity, taste, passion. From carefully picked ingredients to updated and patented machines, we put love in everything we do. That's how our fresh-filled pasta became Italy's favorite. Our family keeps growing and our mission never changes - we want to embrace the future."								
Unique ID = 	Higgins00010323Public	City = 	NRA	Area = 	Chicago	Business Name = 	RATIONAL USA	Business Website = 	https://www.rational-online.com	Business Type = 	"*Industry: Food & Hospitality
Restaurant"	Offering = 	"At RATIONAL, we are a team of passionate chefs, food lovers, and industry professionals dedicated to revolutionizing the way the world cooks. Founded in 1973, RATIONAL has always been driven by a deep love of food and a desire to create the best possible cooking experience for our customers. Over the years, we have constantly innovated and pushed the boundaries of what is possible in the kitchen, developing technologies that have changed the way professional chefs work: first, with our combi ovens, and now the iVario, iHexagon, and ConnectedCooking. For us, it's not only about the equipment: it's about the people who use it. We understand that your kitchen is the heart of your business. That's why we are fully committed to ensuring that our customers get the most benefit out of our products as possible. We are proud of the impact that our products have on the culinary world and seek a vibrant culinary future. Whether you are a professional chef, a culinary school student, or a line cook, we hope that our products will inspire you to create amazing dishes and make your time in the kitchen more relaxed and enjoyable."								
Unique ID = 	Higgins00010324Public	City = 	NRA	Area = 	Chicago	Business Name = 	ReachifyAI	Business Website = 	reachify.io	Business Type = 	AI	Offering = 	"ReachifyAI stands as the leading phone automation solution tailored for the restaurant industry, revolutionizing how establishments manage their calls. Our innovative technology ensures that your business never misses out on potential revenue due to mishandled calls. With ReachifyAI by your side, you can count on accurate, timely service around the clock. This not only significantly reduces your personnel costs but also boosts your digital sales, thereby driving your revenue growth. Experience the peace of mind that comes with knowing every call is expertly managed, allowing you to focus on what you do best: delighting your customers."								
Unique ID = 	Higgins00010325Public	City = 	NRA	Area = 	Chicago	Business Name = 	Quench USA INC.	Business Website = 	quenchwater.com	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Elite culinary destinations have exceptional taste. That�s why they choose Vero. Our Vero advanced five stage filtration technology extracts impurities and purifies water leaving a signature crisp taste. With Vero's ultra filtered still and sparkling water, bottled water service is not just table stakes but a premium beverage for those with a discerning palette."								
Unique ID = 	Higgins00010326Public	City = 	NRA	Area = 	Chicago	Business Name = 	"Restaurant Technologies, Inc."	Business Website = 	https://www.rti-inc.com	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Restaurant Technologies is the leading foodservice industry partner committed to delivering safer, smarter solutions. At the core of safer, smarter solutions are our two product/service offerings: Total Oil Management, and Hood and Flue Management. With Total Oil Management, we automate the entire cooking oil process from ordering and delivery to filtering and disposal, all at the push of the button. The Hood and Flue Management AutoMist� product services the kitchen exhaust system, solving for airborne grease by either eliminating or slowing build-up."								
Unique ID = 	Higgins00010327Public	City = 	NRA	Area = 	Chicago	Business Name = 	Restaurant365	Business Website = 	http://www.restaurant365.com	Business Type = 	"*Industry: Food & Hospitality
Restaurant"	Offering = 	"Restaurant365 is the_industry�s leading all-in-one, cloud-based accounting, inventory, scheduling, payroll,_and HR_solution developed specifically for restaurants. R365's restaurant enterprise management software simplifies day-to-day management for operators, allowing them to control food costs and optimize labor. Integrations and open APIs enable Restaurant365 to connect with other systems including POS providers, vendors, and banks. The result is accurate, timely reporting that provides a clear and complete view of their businesses."								
Unique ID = 	Higgins00010328Public	City = 	NRA	Area = 	Chicago	Business Name = 	Revel Systems	Business Website = 	http://revelsystems.com	Business Type = 	"*Industry: Food & Hospitality
Restaurant"	Offering = 	"Revel Systems is an open cloud order management platform for restaurant and retail brands at the heart of our clients� business. Through flexible architecture and open API, Revel ensures brands have the freedom they need to design a full tech stack that meets their needs, enabling them to provide an unmatched customer experience, diversify revenue streams, and scale with ease. Leading the industry with a broad footprint of national, big-brand customer implementations, Revel is a people-first business, committed to integrity and transparency in lasting partnerships with the clients we serve. For more information call +1 (833) 437-3835."								
Unique ID = 	Higgins00010329Public	City = 	NRA	Area = 	Chicago	Business Name = 	Richardson Food & Ingredients	Business Website = 	https://richardsonfoodandingredients.com/	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"Richardson Food & Ingredients is a division of Canada's largest agribusiness, Richardson International. Our team consists of research and technical experts whose main focus is to develop innovative products that consistently meet the needs of our customers. We value our strong relationships with local growers and together we are able to create world-class oat products including oat flakes, bran, flour and groats, toasted coated grains and granola clusters in organic and gluten free options. Our canola processing plants supply the oil used in our packaging plants, manufacturing a full line of non-hydrogenated oils, margarine, shortenings and laminated fats we also take pride in owning Wesson Oil - the USA's largest oil brand."								
Unique ID = 	Higgins00010330Public	City = 	NRA	Area = 	Chicago	Business Name = 	"Robot Coupe USA, Inc."	Business Website = 	http://www.robot-coupe.com	Business Type = 	Specialty Food(Fruit/Vegetables)	Offering = 	"The inventor and world leader in food processors since 1958. Within Robot Coupe's family of products, including food processors, vegetable prep machines, vertical cutter mixers, blixers, and immersion blenders, you are certain to find a machine that fits your culinary needs and budget."								
Unique ID = 	Higgins00010331Public	City = 	NRA	Area = 	Chicago	Business Name = 	Saleh The Good Farm	Business Website = 	www.salehthegoodfarm.com	Business Type = 	Farming(Crop Production)	Offering = 	"Saleh The Good Farm is a provider of fresh and frozen fruits and vegetables. Saleh The Good Farm is not your ordinary agri-tech company; we are the cultivators of nature's most vibrant fruits and vegetables. Our unwavering commitment to quality assurance ensures that every bite is an invigorating celebration of taste, nutrition, and the joy of living well. In addition to fresh, we also offer frozen fruits and vegetables. We employ advanced freezing techniques and packaging technologies to preserve the freshness and nutritional integrity of our products. Our frozen fruits & vegetables retain their vibrant colors, flavors, and essential nutrients, ensuring that customers enjoy the same exceptional quality as our fresh produce."								
Unique ID = 	Higgins00010332Public	City = 	NRA	Area = 	Chicago	Business Name = 	San-J International	Business Website = 	http://www.san-j.com	Business Type = 	Food/Beverage Manufacturing Grocery/Convenience Store(Gas Station) Grocery/Convenience Store(No Gas Station) Hotels/Motels(Casino)	Offering = 	"San-J International, Inc. is dedicated to the manufacture of premium Tamari soy sauce and quality Asian-inspired products. We endeavor to produce excellence in our products and services. In 1804 Mie, Japan, the Sato family boldly left their shipping business in the three rivers province to start a Tamari soy sauce company that thrives there to this day. Family tradition, Japanese cuisine philosophy, coupled with the inspiration from the hippie generation in the U.S., the family decided to introduce America to the flavor of Japanese Tamari. First importing Tamari to Natural and Asian grocers in the U.S. the business grew so that in 1987 the first U.S. San-J facility opened in Henrico, VA. Now expanding this location, it was chosen because of its similarity to Mie. Boldly moving towards the future again in a new country, San-J continues to embrace traditions and honors the memory of their origin at the three rivers by representing them with the three bars in our logo. Eight generations later the Sato family faithfully continues the mastery and tradition of Japanese fermentation methods and brewing of tamari. San-J is proud to be a trusted tamari soy sauce brand in the marketplace today. San-J Tamari Gluten Free Soy Sauce is made with 100% soy and no wheat for a richer, smoother taste. The Soybeans we use are all Non-GMO project verified sourced from the USA and Canada. It is brewed up to six months with no artificial preservatives, colors or additives. It is certified gluten-free, Kosher, Vegan, Non-GMO Project verified and FODMAP friendly. San-J also produces eight flavors of Asian Cooking Sauces which are also certified Gluten Free, Kosher and Non-GMO project verified, Gluten Free Brown Rice Crackers and Gluten Free Soups which are all made using our own Tamari as an ingredient."								
